food_id,food_name,region,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,meal_type,is_high_protein,is_low_carb,is_vegan,allergens,source
167,Fish Tikka (steamed),North,Non-Veg,192,25.8,3.7,8.5,0.4,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
168,Prawn Biryani (baked),South,Non-Veg,232,13.8,29.2,8.2,1.0,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
169,Chicken Fried Rice (stir-fried),East,Non-Veg,245,12.1,36.6,6.6,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
170,Paneer Bhurji (stir-fried),North,Veg,251,14.0,5.0,20.1,1.0,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
171,Aloo Sabzi (baked),North,Veg,104,2.0,18.6,3.7,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
172,Aloo Paratha (grilled),North,Veg,312,7.0,45.2,12.1,2.8,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
173,Vegetable Biryani (shallow-fried),North,Veg,173,4.4,30.3,5.1,1.7,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
174,Palak Dal (grilled),North,Veg,102,7.2,15.1,2.3,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
175,Momos (chicken) (steamed),East,Non-Veg,202,12.1,26.2,6.6,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
176,Matar Paneer (steamed),North,Veg,182,9.7,13.3,12.2,2.6,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
177,Chicken Shawarma (baked),North,Non-Veg,288,19.9,24.8,11.9,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
178,Aloo Paratha (shallow-fried),North,Veg,299,6.9,43.7,11.6,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
179,Momos (chicken) (grilled),East,Non-Veg,211,12.3,27.2,6.9,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
180,Paneer Bhurji (stir-fried),North,Veg,260,14.3,5.2,20.8,1.0,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
181,Palak Dal (grilled),North,Veg,111,7.5,16.1,2.5,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
182,Gatte Ki Sabzi (air-fried),West,Veg,211,8.0,26.1,10.1,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
183,Gatte Ki Sabzi (steamed),West,Veg,226,8.3,27.5,10.7,2.4,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
184,Veg Pulao (air-fried),North,Veg,161,3.5,30.2,3.5,1.6,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
185,Prawn Biryani (stir-fried),South,Non-Veg,223,13.5,28.3,7.9,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
186,Palak Dal (shallow-fried),North,Veg,117,7.7,16.8,2.7,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
187,Vegetable Biryani (steamed),North,Veg,172,4.3,30.2,5.1,2.0,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
188,Kadala Curry (steamed),South,Veg,169,8.7,25.0,3.7,5.9,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
189,Chicken Fried Rice (grilled),East,Non-Veg,227,11.7,34.4,6.1,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
190,Egg Dosa (shallow-fried),South,Egg,177,7.9,21.7,6.9,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
191,Kadala Curry (shallow-fried),South,Veg,158,8.4,23.7,3.5,5.8,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
192,Egg Fried Rice (air-fried),East,Egg,229,8.2,36.1,6.8,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
193,Gatte Ki Sabzi (steamed),West,Veg,202,7.8,25.2,9.6,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
194,Gatte Ki Sabzi (air-fried),West,Veg,216,8.1,26.6,10.3,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
195,Ker Sangri (baked),West,Veg,88,3.4,13.1,2.8,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
196,Aloo Paratha (baked),North,Veg,293,6.8,43.1,11.4,3.3,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
197,Aloo Paratha (stir-fried),North,Veg,319,7.1,46.0,12.3,2.8,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
198,Prawn Biryani (stir-fried),South,Non-Veg,256,14.5,31.6,9.1,0.8,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
199,Mutton Keema (shallow-fried),North,Non-Veg,234,21.3,3.8,16.9,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
200,Ker Sangri (grilled),West,Veg,102,3.6,14.8,3.2,4.8,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
201,Momos (veg) (stir-fried),East,Veg,178,5.5,27.7,5.4,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
202,Kadala Curry (steamed),South,Veg,155,8.4,23.4,3.4,6.3,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
203,Aloo Sabzi (stir-fried),North,Veg,97,2.0,17.6,3.4,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
204,Palak Dal (steamed),North,Veg,117,7.7,16.8,2.7,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
205,Palak Dal (grilled),North,Veg,103,7.3,15.2,2.3,2.7,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
206,Momos (veg) (grilled),East,Veg,170,5.3,26.7,5.2,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
207,Momos (veg) (shallow-fried),East,Veg,194,5.7,29.8,5.9,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
208,Dal Baati (shallow-fried),West,Veg,353,9.6,54.7,13.0,5.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
209,Thukpa (air-fried),East,Non-Veg,147,8.3,21.1,3.3,1.8,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
210,Chicken Shawarma (grilled),North,Non-Veg,311,20.7,26.5,12.9,1.2,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
211,Veg Pulao (air-fried),North,Veg,148,3.4,28.2,3.2,1.3,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
212,Momos (veg) (shallow-fried),East,Veg,173,5.4,27.2,5.3,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
213,Aloo Paratha (air-fried),North,Veg,308,7.0,44.8,11.9,2.7,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
214,Paneer Bhurji (grilled),North,Veg,257,14.2,5.1,20.6,1.0,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
215,Thukpa (grilled),East,Non-Veg,150,8.4,21.4,3.4,1.9,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
216,Mutton Keema (shallow-fried),North,Non-Veg,256,22.3,4.1,18.4,0.8,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
217,Palak Dal (grilled),North,Veg,109,7.5,15.9,2.5,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
218,Momos (chicken) (baked),East,Non-Veg,215,12.4,27.5,7.0,1.6,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
219,Kadala Curry (baked),South,Veg,166,8.7,24.8,3.6,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
220,Palak Dal (grilled),North,Veg,105,7.3,15.4,2.4,2.9,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
221,Chicken Fried Rice (stir-fried),East,Non-Veg,254,12.3,37.7,6.9,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
222,Vegetable Biryani (grilled),North,Veg,179,4.4,31.2,5.3,1.8,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
223,Momos (veg) (baked),East,Veg,173,5.4,27.1,5.3,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
224,Egg Dosa (air-fried),South,Egg,175,7.9,21.5,6.8,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
225,Momos (veg) (baked),East,Veg,178,5.5,27.8,5.4,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
226,Fish Tikka (steamed),North,Non-Veg,179,24.9,3.5,7.9,0.5,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
227,Dal Baati (steamed),West,Veg,373,9.9,57.1,13.7,5.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
228,Palak Dal (grilled),North,Veg,118,7.8,16.9,2.7,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
229,Mutton Keema (grilled),North,Non-Veg,248,21.9,4.0,17.9,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
230,Prawn Biryani (steamed),South,Non-Veg,244,14.1,30.4,8.6,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
231,Momos (veg) (air-fried),East,Veg,171,5.4,26.9,5.2,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
232,Momos (veg) (shallow-fried),East,Veg,176,5.4,27.5,5.4,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
233,Aloo Sabzi (shallow-fried),North,Veg,104,2.0,18.6,3.6,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
234,Matar Paneer (baked),North,Veg,201,10.1,14.3,13.4,2.7,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
235,Dal Baati (grilled),West,Veg,405,10.3,61.1,14.9,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
236,Momos (veg) (stir-fried),East,Veg,173,5.4,27.1,5.3,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
237,Paneer Bhurji (air-fried),North,Veg,265,14.4,5.2,21.2,1.3,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
238,Gatte Ki Sabzi (stir-fried),West,Veg,194,7.7,24.4,9.2,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
239,Veg Pulao (shallow-fried),North,Veg,155,3.4,29.2,3.4,1.5,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
240,Kadala Curry (shallow-fried),South,Veg,159,8.5,23.9,3.5,5.7,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
241,Paneer Bhurji (stir-fried),North,Veg,254,14.1,5.1,20.3,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
242,Thukpa (shallow-fried),East,Non-Veg,158,8.6,22.4,3.6,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
243,Thukpa (steamed),East,Non-Veg,159,8.6,22.4,3.6,1.8,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
244,Ker Sangri (shallow-fried),West,Veg,92,3.4,13.7,2.9,4.4,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
245,Momos (veg) (grilled),East,Veg,170,5.3,26.7,5.2,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
246,Egg Fried Rice (baked),East,Egg,235,8.3,36.9,6.9,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
247,Laal Maas (shallow-fried),West,Non-Veg,297,24.7,4.7,21.2,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
248,Chicken Fried Rice (baked),East,Non-Veg,239,12.0,35.9,6.5,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
249,Momos (chicken) (shallow-fried),East,Non-Veg,187,11.6,24.6,6.1,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
250,Aloo Sabzi (air-fried),North,Veg,98,2.0,17.7,3.4,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
251,Chicken Shawarma (steamed),North,Non-Veg,267,19.2,23.4,11.1,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
252,Aloo Paratha (stir-fried),North,Veg,295,6.8,43.2,11.4,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
253,Chicken Shawarma (baked),North,Non-Veg,283,19.8,24.5,11.7,1.5,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
254,Laal Maas (shallow-fried),West,Non-Veg,282,24.1,4.5,20.1,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
255,Paneer Bhurji (grilled),North,Veg,267,14.5,5.3,21.3,0.9,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
256,Chicken Shawarma (air-fried),North,Non-Veg,307,20.6,26.2,12.7,1.8,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
257,Momos (chicken) (stir-fried),East,Non-Veg,201,12.0,26.1,6.5,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
258,Egg Fried Rice (baked),East,Egg,226,8.1,35.8,6.7,1.2,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
259,Kadala Curry (shallow-fried),South,Veg,156,8.4,23.5,3.4,6.3,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
260,Ker Sangri (stir-fried),West,Veg,88,3.4,13.2,2.8,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
261,Palak Dal (steamed),North,Veg,112,7.6,16.2,2.5,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
262,Egg Fried Rice (air-fried),East,Egg,225,8.1,35.6,6.6,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
263,Ker Sangri (grilled),West,Veg,98,3.6,14.4,3.1,4.8,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
264,Veg Pulao (shallow-fried),North,Veg,170,3.6,31.5,3.7,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
265,Chicken Fried Rice (baked),East,Non-Veg,254,12.4,37.7,6.9,0.7,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
266,Gatte Ki Sabzi (baked),West,Veg,199,7.8,24.9,9.5,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
267,Gatte Ki Sabzi (steamed),West,Veg,210,8.0,26.0,10.0,2.4,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
268,Fish Tikka (shallow-fried),North,Non-Veg,183,25.2,3.6,8.2,0.7,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
269,Matar Paneer (grilled),North,Veg,180,9.6,13.1,12.0,2.2,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
270,Gatte Ki Sabzi (air-fried),West,Veg,224,8.3,27.4,10.7,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
271,Ker Sangri (stir-fried),West,Veg,101,3.6,14.7,3.2,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
272,Ker Sangri (shallow-fried),West,Veg,100,3.6,14.6,3.2,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
273,Egg Fried Rice (shallow-fried),East,Egg,216,7.9,34.5,6.4,1.1,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
274,Prawn Biryani (steamed),South,Non-Veg,230,13.7,29.0,8.1,1.0,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
275,Kadala Curry (stir-fried),South,Veg,158,8.4,23.7,3.4,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
276,Chicken Fried Rice (steamed),East,Non-Veg,226,11.7,34.4,6.1,1.1,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
277,Aloo Sabzi (baked),North,Veg,104,2.0,18.5,3.6,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
278,Ker Sangri (baked),West,Veg,94,3.5,13.8,3.0,4.3,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
279,Aloo Sabzi (air-fried),North,Veg,105,2.1,18.8,3.7,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
280,Gatte Ki Sabzi (stir-fried),West,Veg,197,7.8,24.7,9.4,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
281,Aloo Sabzi (stir-fried),North,Veg,100,2.0,18.0,3.5,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
282,Mutton Keema (grilled),North,Non-Veg,245,21.8,3.9,17.6,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
283,Laal Maas (steamed),West,Non-Veg,296,24.7,4.7,21.1,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
284,Momos (veg) (air-fried),East,Veg,174,5.4,27.3,5.3,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
285,Laal Maas (baked),West,Non-Veg,295,24.6,4.7,21.1,1.3,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
286,Kadala Curry (grilled),South,Veg,157,8.4,23.7,3.4,5.9,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
287,Ker Sangri (shallow-fried),West,Veg,97,3.5,14.2,3.1,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
288,Veg Pulao (air-fried),North,Veg,148,3.4,28.2,3.2,1.6,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
289,Momos (veg) (air-fried),East,Veg,170,5.3,26.8,5.2,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
290,Momos (veg) (shallow-fried),East,Veg,194,5.7,29.7,5.9,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
291,Veg Pulao (steamed),North,Veg,155,3.4,29.2,3.4,1.8,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
292,Ker Sangri (grilled),West,Veg,102,3.6,14.8,3.2,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
293,Aloo Paratha (shallow-fried),North,Veg,325,7.2,46.8,12.6,3.3,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
294,Gatte Ki Sabzi (stir-fried),West,Veg,207,7.9,25.7,9.8,2.3,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
295,Kadala Curry (steamed),South,Veg,153,8.3,23.2,3.4,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
296,Kadala Curry (shallow-fried),South,Veg,152,8.3,23.0,3.3,6.2,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
297,Aloo Paratha (stir-fried),North,Veg,299,6.9,43.7,11.6,3.3,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
298,Kadala Curry (baked),South,Veg,155,8.4,23.4,3.4,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
299,Aloo Sabzi (air-fried),North,Veg,97,2.0,17.6,3.4,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
300,Thukpa (steamed),East,Non-Veg,163,8.7,22.9,3.7,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
301,Mutton Keema (air-fried),North,Non-Veg,253,22.1,4.0,18.2,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
302,Vegetable Biryani (shallow-fried),North,Veg,185,4.5,32.0,5.5,2.1,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
303,Veg Pulao (stir-fried),North,Veg,151,3.4,28.6,3.3,1.3,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
304,Thukpa (steamed),East,Non-Veg,149,8.3,21.3,3.4,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
305,Aloo Sabzi (air-fried),North,Veg,99,2.0,17.9,3.5,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
306,Mutton Keema (steamed),North,Non-Veg,235,21.4,3.8,16.9,0.5,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
307,Egg Dosa (stir-fried),South,Egg,188,8.2,22.7,7.3,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
308,Egg Fried Rice (shallow-fried),East,Egg,223,8.1,35.4,6.6,1.1,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
309,Chicken Fried Rice (grilled),East,Non-Veg,246,12.2,36.7,6.7,0.7,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
310,Chicken Shawarma (shallow-fried),North,Non-Veg,311,20.7,26.4,12.9,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
311,Dal Baati (stir-fried),West,Veg,381,10.0,58.1,14.0,5.0,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
312,Gatte Ki Sabzi (baked),West,Veg,219,8.2,26.9,10.4,2.8,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
313,Fish Tikka (shallow-fried),North,Non-Veg,166,24.0,3.3,7.4,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
314,Aloo Sabzi (air-fried),North,Veg,92,1.9,16.9,3.2,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
315,Prawn Biryani (steamed),South,Non-Veg,226,13.6,28.6,8.0,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
316,Momos (chicken) (air-fried),East,Non-Veg,185,11.6,24.5,6.0,1.3,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
317,Momos (veg) (air-fried),East,Veg,190,5.7,29.3,5.8,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
318,Mutton Keema (shallow-fried),North,Non-Veg,247,21.9,4.0,17.8,0.6,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
319,Momos (veg) (steamed),East,Veg,192,5.7,29.5,5.9,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
320,Thukpa (baked),East,Non-Veg,161,8.7,22.7,3.6,1.9,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
321,Thukpa (air-fried),East,Non-Veg,156,8.5,22.1,3.5,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
322,Paneer Bhurji (steamed),North,Veg,246,13.9,4.9,19.7,1.2,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
323,Palak Dal (grilled),North,Veg,111,7.5,16.1,2.5,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
324,Aloo Sabzi (grilled),North,Veg,94,1.9,17.2,3.3,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
325,Aloo Paratha (air-fried),North,Veg,319,7.1,46.0,12.3,2.8,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
326,Matar Paneer (grilled),North,Veg,192,9.9,13.8,12.8,2.6,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
327,Paneer Bhurji (baked),North,Veg,264,14.4,5.2,21.1,0.7,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
328,Momos (veg) (stir-fried),East,Veg,175,5.4,27.3,5.3,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
329,Egg Dosa (grilled),South,Egg,190,8.2,23.0,7.4,0.2,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
330,Veg Pulao (grilled),North,Veg,161,3.5,30.2,3.5,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
331,Aloo Sabzi (stir-fried),North,Veg,102,2.0,18.3,3.6,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
332,Veg Pulao (stir-fried),North,Veg,163,3.5,30.4,3.6,1.2,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
333,Ker Sangri (shallow-fried),West,Veg,91,3.4,13.5,2.9,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
334,Gatte Ki Sabzi (stir-fried),West,Veg,219,8.2,26.9,10.4,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
335,Aloo Sabzi (stir-fried),North,Veg,104,2.0,18.6,3.6,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
336,Momos (veg) (baked),East,Veg,174,5.4,27.2,5.3,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
337,Vegetable Biryani (grilled),North,Veg,192,4.6,33.0,5.7,1.7,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
338,Gatte Ki Sabzi (stir-fried),West,Veg,217,8.1,26.7,10.3,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
339,Fish Tikka (shallow-fried),North,Non-Veg,180,25.0,3.5,8.0,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
340,Ker Sangri (baked),West,Veg,88,3.4,13.2,2.8,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
341,Ker Sangri (air-fried),West,Veg,101,3.6,14.7,3.2,4.8,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
342,Kadala Curry (baked),South,Veg,164,8.6,24.4,3.6,5.7,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
343,Chicken Fried Rice (baked),East,Non-Veg,248,12.2,36.9,6.7,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
344,Veg Pulao (steamed),North,Veg,155,3.4,29.2,3.4,1.3,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
